1894 QUESTION  How far is it from Earth to Mars?
1996 NYT19980713.0008 -1 Duke University Press. Duke and the University of Edinburgh are collaborating on the scholarly project. The editors plan to produce an additional 15 volumes. </P> <P>    Kaplan, who teaches English at the City University of New York and is a
1996 NYT19980819.0535 -1 In a 1975 review in The New York Times of ``Letters of Henry Miller and Wallace Fowlie,'' which traced seven years of correspondence between the writer and the scholar _ much of it focusing on the place of the artist in society, and on Rimbaud _ Fowl
1996 NYT19990111.0069 2 on a national registry. The nearest facility to Georgia with a public cord blood donation program is the Carolinas Cord Blood Bank, which collects from volunteer mothers at Duke University Medical Center and Durham Regional Hospital in North Carolina
1996 NYT19990118.0257 1 P> <P>    Beauty is only a light switch away. </P> <P>    _Perkins Library, Duke University, Durham, North Carolina. </P> <P>    No wonder you always go home alone. </P> <P>    _Sign over mirror in Men's restroom, Ed Debevic's, Beverly Hills, CA. </P
1996 NYT20000517.0003 1 Lincoln, professor emeritus of religion and culture at Duke University in Durham, N.C., where he taught from 1976 to 1993, wrote or edited more than 20 other books, including ``The Avenue, Clayton City,'' a novel published in 1988, for which he won
1997 APW19990922.0165 1 In 1780, British spy John Andre was captured along with papers   revealing Benedict Arnold's plot to surrender West Point to the  British.
1997 APW19981124.1336 -1 1782 - Americans and British sign preliminary peace articles in Paris, ending American Revolutionary War.
1997 NYT20000612.0542 1 Arnold sought the command of West Point in 1780 and soon entered into secret talks with Sir Henry Clinton, commander of British troops based in New York City.
1997 NYT20000612.0542 -1 British plans to control the Hudson River. </P> <P>    Though Gen. Horatio Gates commanded American forces at Saratoga, historians generally recognize Arnold as the fighting spirit behind the ``turning point of the American Revolutionary War.'' </P>
1997 NYT19980629.0337 -1 nother America.'' </P> <P>    ``We wanted, quite unapologetically, to reflect the fact that the United States is one of the major cultures of the 20th century,'' Graham Sheffield, the Barbican Center's arts director, said of ``Inventing America.'' ``
1997 APW19990922.0165 -1 LINE> <TEXT> <P> 	Today is Thursday, Sept. 23, the 266th day of 1999. There are 99   days left in the year.  </P> <P> 	Today's Highlight in History:   </P> <P> 	On Sept. 23, 1779, during the Revolutionary War, the American   warship Bon Homme Richard
1997 XIE19981007.0006 -1 INE> <TEXT> <P> TEHRAN, October 6 (Xinhua) -- The general price index at Tehran Stock Exchange on Tuesday stood at 1537.26 points, up 1.14 points compared to that on Monday. </P> <P> A total of 2,023,278 shares worth 4.51 billion rials (about 820,000
1997 APW19981104.0093 -1 The West Indies Players' Association said the board had turned down its request for a meeting in London.
1997 APW19981104.0093 -1 on said the board had turned down its request for a meeting in London. Instead Lara, vice president of t
1997 NYT20000612.0542 -1 British plans to control the Hudson River. </P> <P>    Though Gen. Horatio Gates commanded American forces at Saratoga, historians generally recognize Arnold as the fighting spirit behind the ``turning point of the American Revolutionary War
1997 NYT19980707.0059 -1 Francis Hopkinson (1737-1791) of New Jersey was a composer who wrote the first known piece of American secular music, a song called ``My Days Have Been So Wondrous Free.'' He also wrote what many musicologists consider to be the first American opera,
1997 NYT19991127.0201 -1 SARATOGA: Turning Point of America's Revolutionary War &LR;  By Richard M. Ketchum. John Macrae/Owl/Holt, $15.95. Why the British failed in their 1777 invasion of the Colonies from Canada. </P> <P>    &UR; SCORPION TONGUES: The Irresistible History o
1997 APW19990113.0251 -1 --Ed Bryant, 50. He represents suburban Nashville, Tenn., south   to the Mississippi border. An attorney elected in 1994, he served  in the Army's Judge Advocate General Corps and has taught law at  West Point.  <
1998 APW19990815.0042 1 In 1948, baseball legend Babe Ruth died in New York at age 53.
1998 NYT19980908.0382 -1 Q: How old was he when he broke Babe Ruth's record?
1998 APW19990815.0042 1 In 1894, George Meany, first president of the AFL-CIO, was born   in New York City.  </P> <P> 	In 1948, baseball legend Babe Ruth died in New York at age 53.   </P> <P> 	In 1954, ``Sports Illustrated'' was first published by Time Inc.   </P> <P> 	In
1998 NYT19980815.0111 -1 10-year
1998 NYT19980803.0229 -1 &HT;    c. 1998 Cox News Service <TEXT> <P>    GAINESVILLE _ They are among the millions of baseball fans who grab the sports page first thing each morning to follow the Great Home Run Chase of 1998. </P> <P>    Thirty-seven years ago their father w
1998 NYT19980908.0467 -1 Maris surpassed Babe Ruth and Mickey Mantle under intense pressure, and his 61 home runs in 1961 should have brought him more fame, more money, more joy, more permanent respect, than they did.
1998 NYT19980908.0467 -1 ey Mantle under intense pressure, and his 61 home runs in 1961 should have brought him more fame, more money, more joy, more permanent respect, than they did. </P> <P>    ``Roger played in sev
1998 NYT19980814.0239 -1 Babe Ruth'' gets. </P> <P>    ``Babe Ruth'' does make mention of Ruth's inability to manage family, though. He was married at age 19 to a 16-year-old, but he tired of that union when his career with the Boston Red Sox took off. </P> <P>    He
1998 NYT20000928.0356 -1 Nat Fein, who won a Pulitzer Prize for capturing one of the sports world's most poignant images, a rear-view photograph of a dying Babe Ruth receiving his final accolade at Yankee Stadium in June 1948, died Tuesday at Pascack Valley Hospital in Westw
1998 NYT19990116.0038 -1 in sports. Josh Gibson (No. 73) hit home runs longer than Babe Ruth's, but lived and died in the era of the Negro leagues. Althea Gibson (No. 65) was the first great black American tennis player. Satchel Paige (No. 63) kept pitching until baseball op
1998 APW19990815.0042 1 of the AFL-CIO, was born   in New York City.  </P> <P> 	In 1948, baseball legend Babe Ruth died in New York at age 53.   </P> <P> 	In 1954, ``Sports Illustrated'' was first published by Time Inc.   </P> <P> 	In 1956, Adlai E. Stevenson was nominated
1998 NYT19980908.0252 -1 Babe Ruth died 50 years ago, but his legacy lives on in this old-fashioned picture book about one of the greatest players who ever live
1999 XIE19971119.0165 -1 Niassa is the province with the smallest population of 764,000 people.
1999 XIE19990213.0023 -1 4 percent of its inhabitants living in poverty, while New Hampshire remained the state with the smallest poor population -- just 6.
1999 XIE19990213.0031 -1 4 percent of its inhabitants living in poverty, while New Hampshire remained the state with the smallest poor population -- just 6.
1999 XIE19970402.0140 -1 The ethnic minorities, accounting for 8.98 percent of the country's total population, have 439, or 14.69 percent of deputies to the NPC, China's top legislature. Even the minority with the smallest population has its representative in the lawmaking b
1999 APW19980809.0648 -1 phere's smallest country even </HEADLINE> smaller &QL;   &UR; AP Photos XNEV101-103 &QL;   &UR; By JAMES ANDERSON &QC;   &UR; Associated Press Writer &QC;  <TEXT> 	   CHARLESTOWN, St. Kitts and Nevis (AP) _ Rose Boncamper has heard all the arguments
1999 APW19990212.0327 -1 LINE> <TEXT> <P> 	WASHINGTON (AP) -- Mississippi retained the dubious honor of   poorest state in the nation, with more than one in five people  living in poverty, while New Hampshire remained the state with the  smallest poor population -- just 6.9
1999 APW19990518.0298 -1 LINE> <TEXT> <P> 	WASHINGTON (AP) -- About 9.2 million American children are   dealing with numerous adverse family conditions that rob them of  their ability to become ``productive, adult participants in the  mainstream of America's future,'' accord
1999 XIE19990213.0023 -1 ate. Mississippi retained the dubious honor of poorest state in the nation, with 21.4 percent of its inhabitants living in poverty, while New Hampshire remained the state with the smallest poor population -- just 6.9 per
1999 XIE19990213.0023 -1 ous honor of poorest state in the nation, with 21.4 percent of its inhabitants living in poverty, while New Hampshire remained the state with the smallest poor population -- just 6.9 percent. </P> <P> A family of four wa
1999 XIE19990213.0031 -1 the poverty rates varied from state to state. Mississippi retained the dubious honor of poorest state in the nation, with 21.4 percent of its inhabitants living in poverty, while New Hampshire remained the state with the smallest poor population
1999 XIE19990213.0023 -1 1995, according to the Census Bureau. </P> <P> However, the poverty rates varied from state to state. Mississippi retained the dubious honor of poorest state in the nation, with 21.4 percent of its inhabitants living in poverty, while New Hampshire r
1999 NYT19980903.0146 -1 WASHINGTON _ California led the nation in the growth of state Hispanic and Asian-American populations since 1990, while Florida had the largest black population increase, the U.S. Census Bureau reported Friday(cq). <
1999 APW19990212.0327 -1 WASHINGTON (AP) -- Mississippi retained the dubious honor of   poorest state in the nation, with more than one in five people  living in poverty, while New Hampshire remained the state with the  smallest poor population -- just
2000 XIE19981212.0306 1 the entire planet for a full Martian year, or 687 Earth days in a 260-mile-high orbit around Mars.
2000 APW19990923.0275 -1 Because Mars and Earth orbit the sun at different speeds, the   distance between the planets changes.
2000 XIE19981212.0306 1 The Orbiter will arrive the red planet in September 1999 after 416 million miles' flight, and begin to track the movement of water vapor and dust in the atmosphere over the entire planet for a full Martian year, or 687 Earth days in a 260-mile-high o
2000 APW19990923.0014 1 with two instruments that   will be turned on after the probe has finished relaying data from  the lander. Observations will continue for 687 days -- a full  Martian year.  </P> <P> 	The Mars Color Imager will take wide- and medium-angle snapshots
2000 APW19990923.0168 -1 > <P> 	The signal takes 11 minutes to cross the 121.9 million miles to   Earth.  </P> <P> 	The craft is supposed to establish an elliptical orbit and then,   over 45 days, dip into the planet's thin atmosphere and use the  drag to make its course mor
